50

 0  8 14 15 14  2  7 13 10 12 17 16 12 13 13 14  9  4  5 17 11  9 11  8  6 14  9 14  1 15  9 14 17 14 14  5  5 17 11  6  5 15 15 16  5 19 14  9  9  8
  8  0  4 11  4  7 11  5 12  1 17 13 10  7 10 15 15  3 11 10 11 11 17 17 11 10  4 14 16 15 10  6 13 14  6  8 11 18 17 10  6 12  8 11 11 14  8  7  4  8
 14  4  0  4 10  5  9 14 12  9 14  9 11  7 11 17 12 12  7 15 14 12  4  9  6 11  6 14 10  5 10  8  2 10 12 13 12 12 19 17 11 11 18  6  8 11 10  7 12 18
 15 11  4  0 11  5  6 18 17  9 10  5 19 13 14 11  9  5  7 16 16  7 13  9  9 12 12 11 18  7 11  1 10 15  7  3 17  7  5 10 15  7 18  5  7  6 15  9 13  7
 14  4 10 11  0  9  8 17 14  9 12  7  4 12 12 12  8 16  7  6  7 12  7  7 10  8 14 13  0  8 15 15 11 13 16 12  7  8 14 18 14  6  3  9  4 15 12 13  5 17
  2  7  5  5  9  0 12 16 15  8 11 10 10  9 19  7 17  5 12 10 19 15 14 10  3  1  7  4 16 14  7  4  7  9  7 12 15 12  3 10 13 12 10 13  8  5 11 14 10 11
  7 11  9  6  8 12  0 13 15  4  4 15 11  7  3 13 18  6  7 10 10 10 10 10 13  8 13 11 18  8 10 10  6 14  6 16 10 10  9 20 14 12 10 10  6 15 13  5  8 10
 13  5 14 18 17 16 13  0  6 11  8 16 10  5  6  8  8  9 16 17 10 16 10  6 15  7 15  3 10  4  5 13 13 10  7 13  8 10  7 11 11 10  9  6 14 14  3  2 12 11
 10 12 12 17 14 15 15  6  0 10 13 15  4  6  8  8 10 12 13  9  8 12  4 12 14  1  9  5 18 16 16 14  8  7  7 10  4  6  9  7 18 15  7 19  0 16  3 11 12  9
 12  1  9  9  9  8  4 11 10  0 13 17 10 10  2 11  8  1 15 13 10  8  8  8  7 11  4 13  8  9  9 11 17  7 10  9 13 12  4  8  7 20 13 15 13  4  7  9 11 15
 17 17 14 10 12 11  4  8 13 13  0  7 10 17  6 10 14 16  5 10  1  0 12  2 14 10  9 16 11 16  8  5  7  6  5  7 12 11  9  5 12  6  6 10 18  9 19 14  6 12
 16 13  9  5  7 10 15 16 15 17  7  0  9  5 15 12  5  7  7 16  8 14  4 11 15 14  9 15 19 16  9  0  2 17 14 19  5  7 10  8 17  8 11  8 13  5  3  5 12 20
 12 10 11 19  4 10 11 10  4 10 10  9  0 11  5  6  9 13 18  6 15 10  8 15 16  9  6  7 16 11 10  6 13 10 13 17 13 13  8 11 12 14 13  8  7 14 15  3  6  6
 13  7  7 13 12  9  7  5  6 10 17  5 11  0 14 20 17  9 13  2  8 13 15 12 10  8 12 12  8  7 13 10  5  7 14  6  2 14  8 15  9  9 11 18 11 12 17  7 14  6
 13 10 11 14 12 19  3  6  8  2  6 15  5 14  0 10  5 16 10 12 16 12 19 11 11 10 15 11 12  2  8  5 15  9 13  4 18  8  4 11 16  1 11  4  3  9  3 12  2 11
 14 15 17 11 12  7 13  8  8 11 10 12  6 20 10  0  5  4 14 11 12 12  0  5 16  3  9 13  3 19 15  6  4  3  8 11 10 16  3  3 13  1  6 10  6 12 18  6 11 18
  9 15 12  9  8 17 18  8 10  8 14  5  9 17  5  5  0  7 10 13 13  6  6 16 16  8 11  1  1  8 10  5  7  6 10 14  2 18 16  4  7  6  3  8 14 15 18  8  9 16
  4  3 12  5 16  5  6  9 12  1 16  7 13  9 16  4  7  0  7 11 13  4 12 16 12  7 13 17 11  1 11  5 13  5 10  6  2  2 10 15 11  8 12  7  8 13 10 16  4  3
  5 11  7  7  7 12  7 16 13 15  5  7 18 13 10 14 10  7  0 14  8  9 18 10 10 10 10  5  5 18 10 15  8  5 12 12  7  9 10  9  8 10 11  6 17  5 17 10 12  6
 17 10 15 16  6 10 10 17  9 13 10 16  6  2 12 11 13 11 14  0  4 16  6  7 16  6  6 11  8 19  4 12 11  4  7 10 11  4  4  4 13  9 10  6 11  8  6  8 10  4
 11 11 14 16  7 19 10 10  8 10  1  8 15  8 16 12 13 13  8  4  0  7 12 17 10 14 10  7  6 14 19 18  5  9 13  4  9  8 11  7  8  7 19 10 10 14 19  6 11  3
  9 11 12  7 12 15 10 16 12  8  0 14 10 13 12 12  6  4  9 16  7  0 10 15 15 14  6 15 15  5 15 11 14  4 13 14  1 14 15  3  4 10 15 10 14 14 12 10 10 10
 11 17  4 13  7 14 10 10  4  8 12  4  8 15 19  0  6 12 18  6 12 10  0 14 15 15  8  3  2  6  9  3  5  7  5 15  5 18 10 11 13 12  4  7  2 12  4  6 15  2
  8 17  9  9  7 10 10  6 12  8  2 11 15 12 11  5 16 16 10  7 17 15 14  0  9 20 11  5 13  1 20 11  2  6  7  7 11 12  9  7 15 11 15 10  9  9 10  4  8  6
  6 11  6  9 10  3 13 15 14  7 14 15 16 10 11 16 16 12 10 16 10 15 15  9  0 10  6 14  6  7 14 17 12 10 12  4  5  7  3  9 11  8 10 18 13 10  8 17 17 11
 14 10 11 12  8  1  8  7  1 11 10 14  9  8 10  3  8  7 10  6 14 14 15 20 10  0  7 13  6 20  8 10  7  8 16 10  8 15  5 17 16 11 10 14 10  9  9 10  1 18
  9  4  6 12 14  7 13 15  9  4  9  9  6 12 15  9 11 13 10  6 10  6  8 11  6  7  0  4 15  6 14 16 10  9 11  8  9 13 11 15  4  6 15 12  9  8  4 12 18 13
 14 14 14 11 13  4 11  3  5 13 16 15  7 12 11 13  1 17  5 11  7 15  3  5 14 13  4  0 16 15  8  7 15 10  2  8  3  6  3 18 11  9  2 11 16 13  9  4 12  5
  1 16 10 18  0 16 18 10 18  8 11 19 16  8 12  3  1 11  5  8  6 15  2 13  6  6 15 16  0  4 14  7 12  8 14  5  8  4 19  6 10  7  9 16 19  2  8  4 12  0
 15 15  5  7  8 14  8  4 16  9 16 16 11  7  2 19  8  1 18 19 14  5  6  1  7 20  6 15  4  0 12 10 14  9 16  3  3  8 11  2 18 13 15  2 11 15 11 13 13  8
  9 10 10 11 15  7 10  5 16  9  8  9 10 13  8 15 10 11 10  4 19 15  9 20 14  8 14  8 14 12  0  9 13  5 12  7  6 12  4  9 15 19  4  8 10 11  6 19 14 11
 14  6  8  1 15  4 10 13 14 11  5  0  6 10  5  6  5  5 15 12 18 11  3 11 17 10 16  7  7 10  9  0 17 14 11 10  4 14  7  5 15  7 11  8 10  1 11  5  3  3
 17 13  2 10 11  7  6 13  8 17  7  2 13  5 15  4  7 13  8 11  5 14  5  2 12  7 10 15 12 14 13 17  0 20  9 17  6  9 11  3 12 13 17 11 14  4 12 15 11 17
 14 14 10 15 13  9 14 10  7  7  6 17 10  7  9  3  6  5  5  4  9  4  7  6 10  8  9 10  8  9  5 14 20  0 17  2 13  7 15  0  9 10  7 10  4  9 12  7  7 13
 14  6 12  7 16  7  6  7  7 10  5 14 13 14 13  8 10 10 12  7 13 13  5  7 12 16 11  2 14 16 12 11  9 17  0  6  7  7 18 12 15  7  2 15 15  1 13 18 12 17
  5  8 13  3 12 12 16 13 10  9  7 19 17  6  4 11 14  6 12 10  4 14 15  7  4 10  8  8  5  3  7 10 17  2  6  0 16  3 11 11  9 11 18 13  5  9  8 13 13 12
  5 11 12 17  7 15 10  8  4 13 12  5 13  2 18 10  2  2  7 11  9  1  5 11  5  8  9  3  8  3  6  4  6 13  7 16  0 13 10 10 11  8  3  8  7 15 10 20 18 12
 17 18 12  7  8 12 10 10  6 12 11  7 13 14  8 16 18  2  9  4  8 14 18 12  7 15 13  6  4  8 12 14  9  7  7  3 13  0  8 15  8 16 12 13 14 12  7  9  7 10
 11 17 19  5 14  3  9  7  9  4  9 10  8  8  4  3 16 10 10  4 11 15 10  9  3  5 11  3 19 11  4  7 11 15 18 11 10  8  0  9 13  4 18 14  7 13 12 11  6  7
  6 10 17 10 18 10 20 11  7  8  5  8 11 15 11  3  4 15  9  4  7  3 11  7  9 17 15 18  6  2  9  5  3  0 12 11 10 15  9  0  8  7  6 13  7 10  8 15  9  7
  5  6 11 15 14 13 14 11 18  7 12 17 12  9 16 13  7 11  8 13  8  4 13 15 11 16  4 11 10 18 15 15 12  9 15  9 11  8 13  8  0 17 11  6 10  2  8 13  7 12
 15 12 11  7  6 12 12 10 15 20  6  8 14  9  1  1  6  8 10  9  7 10 12 11  8 11  6  9  7 13 19  7 13 10  7 11  8 16  4  7 17  0  4  8 15 10 14 18 14 16
 15  8 18 18  3 10 10  9  7 13  6 11 13 11 11  6  3 12 11 10 19 15  4 15 10 10 15  2  9 15  4 11 17  7  2 18  3 12 18  6 11  4  0 11  4 12  9  3  7 10
 16 11  6  5  9 13 10  6 19 15 10  8  8 18  4 10  8  7  6  6 10 10  7 10 18 14 12 11 16  2  8  8 11 10 15 13  8 13 14 13  6  8 11  0  3  7 17  7  5 18
  5 11  8  7  4  8  6 14  0 13 18 13  7 11  3  6 14  8 17 11 10 14  2  9 13 10  9 16 19 11 10 10 14  4 15  5  7 14  7  7 10 15  4  3  0  4 11  3 11 11
 19 14 11  6 15  5 15 14 16  4  9  5 14 12  9 12 15 13  5  8 14 14 12  9 10  9  8 13  2 15 11  1  4  9  1  9 15 12 13 10  2 10 12  7  4  0 14 12  5 12
 14  8 10 15 12 11 13  3  3  7 19  3 15 17  3 18 18 10 17  6 19 12  4 10  8  9  4  9  8 11  6 11 12 12 13  8 10  7 12  8  8 14  9 17 11 14  0 17 17  7
  9  7  7  9 13 14  5  2 11  9 14  5  3  7 12  6  8 16 10  8  6 10  6  4 17 10 12  4  4 13 19  5 15  7 18 13 20  9 11 15 13 18  3  7  3 12 17  0  9 10
  9  4 12 13  5 10  8 12 12 11  6 12  6 14  2 11  9  4 12 10 11 10 15  8 17  1 18 12 12 13 14  3 11  7 12 13 18  7  6  9  7 14  7  5 11  5 17  9  0 16
  8  8 18  7 17 11 10 11  9 15 12 20  6  6 11 18 16  3  6  4  3 10  2  6 11 18 13  5  0  8 11  3 17 13 17 12 12 10  7  7 12 16 10 18 11 12  7 10 16  0

 0 10 11 10  9  6  4  7 11 17 11  3 16  8  3  8  8 14  9  3  5  8 15 16 12 12 13 15  6  6 12 12 15 15  8  8  2 19 12  8  9  9 19  7 11 13 20 14 10 10
 10  0  5  8  6 13 16  9 10 10 14  7 12  8  8  6  3 11  6 13  7 18 15 11  7  8  2  7  6  8 11  6 12 17 20  6  7 11 13 14  5  9  8 13 11 10  8  8 14 13
 11  5  0 14 10 11 12 15 13 15 14  2 17 12  6  8  8  8 10  7  6  9 14  5 10 14 11  1  7 12 11 10 15 10 12  8  4  4  6  4  5 10  7  9 18 19  4  9 13 17
 10  8 14  0  1  3 11 17 11  7  8 13  4 11  9  5  8  0  9  3 12 11  5 11 17  7 11 14  4 15 13 15 11 11  9 10  4  8  5  7 12 12 13 12  7 14 19 11 13  5
  9  6 10  1  0  8  1  6 15 16 10 16  8  9 20 10 17  9  8  7  7 16  7  8 13  1 13 10 11 11 12  9 18  8 13 14 11 12 16 13  6  0 12 10 13  6 13  6  8  4
  6 13 11  3  8  0  4 14 12  5  7 11 15 15  6 11  3 15  4  5 17  7  7  8 16  7 11  6 10 11 14 11 14 18  7 16 11  5  1 15  1 12  4 17  0 16 16 12 11 12
  4 16 12 11  1  4  0 18 11 14 14 10  9  8 17 16 15  7  6  2  5  9  8 11 13  6 12 15  9  9 11  6 10 20  6  6  3  9  3  6 10 10 15  8 13  9 10 11 10 15
  7  9 15 17  6 14 18  0  1 10 15 12  6  9 13 11 11 10 20 10 17  7 11 16  8  9  5  7 13 11 15 17 10  4  6  6 10 16  3  9  7 12 16  9 15  5 11 17  4 13
 11 10 13 11 15 12 11  1  0  9 11 10 11  8 12  7  9  2  0  7 11 16  5  2 18 10  6  9  3 16  7 12  7  9 11 11 15 10  5 10  7  6  2  6 11  7 10 11 13 14
 17 10 15  7 16  5 14 10  9  0  6 10  5  9 12 13 15  6  7  5 19  3  9  8  2  7  3 12  5  2 12  3 10 16 16 10  8 17 16  9  3 14  6  4  7  8  3  7 19  7
 11 14 14  8 10  7 14 15 11  6  0 16 18  7 11 12  7 13  4  8  7  8 14  9  7 10  8 17 12 10 13  5  9  4 14  8  6 14  8  0 10  3 14  4  9  2  8  9  1  6
  3  7  2 13 16 11 10 12 10 10 16  0 10 15 12 13 12  9 15 12  8  4  2  6  6 13 12 15  8 15 12 13 15  7  9  9 11 13 14  4  1  6 11  3  7  1 15  6  6  6
 16 12 17  4  8 15  9  6 11  5 18 10  0 18  7 15 12  7  9 11  4 13 14 11 13 11  9  6 13 15 12 15 13 11  7  7 10  6 10 15 10  8  9 15  5  4  6 16  6  8
  8  8 12 11  9 15  8  9  8  9  7 15 18  0  9 12 12  8  8 13 10 14  8  6 18 13  9 10  4 14  6  8  5  1 12 10 12 10  4 11  6  5 10  6  7 16  6  6  7 13
  3  8  6  9 20  6 17 13 12 12 11 12  7  9  0  5  6  1  5 11  1 13 20 11 11 10  2 12 12 10 11  7  6 10 14 13 13  9  6 16  5 12 15 12  8 14  7  3 12 10
  8  6  8  5 10 11 16 11  7 13 12 13 15 12  5  0 10 11 10 13  9  9  8 15 12  1 14  2  3  7  8 11  8 15  8 15 13 14  2 10  4  8 12 13 11 19  4 15  3 11
  8  3  8  8 17  3 15 11  9 15  7 12 12 12  6 10  0  9  6  3  2 11 12 10  9  5  8  4 15  9  7 16  4 16 14 14  3  3 12  1  8 18  9  5  1 10  9 13 11 13
 14 11  8  0  9 15  7 10  2  6 13  9  7  8  1 11  9  0  3 12 16 18  2 12  4  7 15  8 10 11  8  5 12  5 16  8 19 16 12  9 14  1 18  3 10 18  6 15  2  8
