50

 0 20  9 12  6  3 15 12 14 11 14  9  5 11 10 17 14 12 13 14  8 17 16 11  7  7  8  3  7  8 11 12 15 16 15 14  8 11  9 11 11  7 13  4  6  2  8  9  5 11
 20  0  8  9 15 10  8 10 17  7  9  3 15  8 10  5  1 10 16 12  7 14 10  1  5  9 13 16  6  6 17 12  8 13  8  8 14  1 13 19  6  4  5  7 10 10  3 11 14  7
  9  8  0  7  6  6  9 12 15  7 12 14  6  5 13 10  6  7 13 14 12  3  8 13 11  8 13 11 12 11  1  8  4  8 13 10  4  9  7  5  7 13  0 12  6 15  6  9 14  5
 12  9  7  0  7 12  7 11 18  8  6  9 15 15  9 10 16  5  4  7  3 16 11 13 14 10 15  8 11  4  9 10  4 10  6  8  7 10 12 15 14 11 16 11  5  8  8  9 13 12
  6 15  6  7  0  3 18 13 10 13 15  4  6 10 14 13  7  9 13  4 12  8 14  6 14 10  6 11  9 12 14 14 10 12  4  7 14  8  7 12 12  6  2  9 10  4 17  9  6 13
  3 10  6 12  3  0  6 10 10 10 11 11  5  2  1  5  8  2  1 14  9  1 10  6 17  5 13  7  5  7 11 19  4 16 14  9  8 10  3  7 14  7  5  5  9  6 12 13 10  7
 15  8  9  7 18  6  0 14  7 14 12  3  7 15  4 16  9 13 11 12  5  7  6 11 15 12  2  9  9 10  3 15  6 10 12  4 19 13  6 11 18  6  3 14 14  9  8  5  2  3
 12 10 12 11 13 10 14  0 11  7 11  7  1  9  6 15  5  6 11 11  9 13  5 11  8  2 15 11  8  7 11  7 17 10 13  8  9 12 11 17  9 10  6 13 12  9 13 16 10  6
 14 17 15 18 10 10  7 11  0  5  8 12 19 15  7 11  5  8  6 11 13  8  4 15 13  3  9 11 13  6  6  8  3  5  8 11  9  1 15  9  8  9  2  8  7 13 10  7  4  6
 11  7  7  8 13 10 14  7  5  0 19 14  6 17 11 10  9 12 13 13 10  7  6  6  4  4  9 11  7 10  8 14 14 10 10 15 13 17 13 11  5  2 13 10  5  9 13 11 12  7
 14  9 12  6 15 11 12 11  8 19  0  6  6 14  3  6 17 11 12 14 11 13  2 16  6 10  7 11 10 15 15 10 11  9 11  5 12 16  8 20 14 12  9  4  5  5  4  8  3 13
  9  3 14  9  4 11  3  7 12 14  6  0 19  6  7 18  4 14  6  8 11 14 12  7 16 11 10 15 15 13 13  6 11  8 12 10  0  6 18 11  5 13 13 16 13  6 16  6 12  8
  5 15  6 15  6  5  7  1 19  6  6 19  0 15  8  6  4 13  8  8  4 16 15  1 13  3 10  6 18  2  6 13 13 11  9 12 12 10 15  5  4  5 14  8 16 11 10  8 11 17
 11  8  5 15 10  2 15  9 15 17 14  6 15  0 17 13  9  4 16 15 17 20 14  8  3 13  3  8  5 11  4  2  8 13 19 15 10 13  8 12 13 16  8 11 12  4 10 10 16  7
 10 10 13  9 14  1  4  6  7 11  3  7  8 17  0  6  7 19  7  2 10 14 10 16 12 14  7  9  9  0  1  8  9  9 11 15  4 10  6 11 16  7 18 10 13  7  6  5 15  2
 17  5 10 10 13  5 16 15 11 10  6 18  6 13  6  0 17 17 12  3 11 10  1 12 19 15 10  1 11 17  6  1 17  2 16 15 18 16 15  9 16  3 18 14 18  6 13 11 12  9
 14  1  6 16  7  8  9  5  5  9 17  4  4  9  7 17  0 10 11  6  3  7 13 10 12  2 15 10 11 18  5  8  3 20  9  7  3 10  8 10 10  7 16  1  4 12 10 12  8 10
 12 10  7  5  9  2 13  6  8 12 11 14 13  4 19 17 10  0  7  9 13 11  4  6  8  2 10 20  5 17 17  9 18  7  7  6  9 10 10 11 18 10 13 10  3 10  6  9  5 17
 13 16 13  4 13  1 11 11  6 13 12  6  8 16  7 12 11  7  0  7  6 14  5 10 16  5  5  6  3 13  7 17  0  0  1  9 14  7 11  8  8 11 18  8 10  4 16 12 11 12
 14 12 14  7  4 14 12 11 11 13 14  8  8 15  2  3  6  9  7  0 16 16  5 12  9  5 19 17 13  3  9 12 12 17  7 15  6 12  6 18  7 10 10  8 10  9 16  7 11 15
  8  7 12  3 12  9  5  9 13 10 11 11  4 17 10 11  3 13  6 16  0 16 14  3  8 10  5  3 16  9 11  2 14 12 11 11 17 15  8 12 13 11 10 10  8 10  8 12 15 11
 17 14  3 16  8  1  7 13  8  7 13 14 16 20 14 10  7 11 14 16 16  0  7 14  8 10 11 10  8 13  8  3  6  5 18 11 12  5 10  9 12  7  0  9 15  2  4  9 15  9
 16 10  8 11 14 10  6  5  4  6  2 12 15 14 10  1 13  4  5  5 14  7  0  9 10  7  8  6 10  8 19  9 20  6  9  9 17 14 19 11 12 14 12 10  7  9  7 11 18 12
 11  1 13 13  6  6 11 11 15  6 16  7  1  8 16 12 10  6 10 12  3 14  9  0  5 15 11 12 12  9 15  5 11  6 11  4 15 10 19 13 16  5 14 13  8 10 10  5  8 12
  7  5 11 14 14 17 15  8 13  4  6 16 13  3 12 19 12  8 16  9  8  8 10  5  0 15  3 12  2  5  7  9 10  4  9 15  9 11 13 14 18 11 14  9 10  3  3 13  9 13
  7  9  8 10 10  5 12  2  3  4 10 11  3 13 14 15  2  2  5  5 10 10  7 15 15  0  7 11  6 13 11 10  9 15  9 17 10 19  5  8 14  7  0 15  9 10 16  7  8  9
  8 13 13 15  6 13  2 15  9  9  7 10 10  3  7 10 15 10  5 19  5 11  8 11  3  7  0 15 12 12 11 15  9 14 13 10 13 10  5 18 11  3  9  6  8 17  6  5 10  8
  3 16 11  8 11  7  9 11 11 11 11 15  6  8  9  1 10 20  6 17  3 10  6 12 12 11 15  0  8  9 12  4  9 12 14 12 14  8  6  6  8 11  7  7 12 15 17  6  0 10
  7  6 12 11  9  5  9  8 13  7 10 15 18  5  9 11 11  5  3 13 16  8 10 12  2  6 12  8  0  7  5 18 12  9 12  9 16 10  3 14 10 13  9 12  3  3 10 17  9  4
  8  6 11  4 12  7 10  7  6 10 15 13  2 11  0 17 18 17 13  3  9 13  8  9  5 13 12  9  7  0 11 12 14  4 12  6 13 10  5 15 11  7  2 10 13 14 11 11 16 12
 11 17  1  9 14 11  3 11  6  8 15 13  6  4  1  6  5 17  7  9 11  8 19 15  7 11 11 12  5 11  0 13 12  7 12  4  1  9  5 12 16 12  5 10 11 15  9 16  2  6
 12 12  8 10 14 19 15  7  8 14 10  6 13  2  8  1  8  9 17 12  2  3  9  5  9 10 15  4 18 12 13  0  9 14  9  2 10  5  3  4 10 10  4 11  7 11  9  5  7  6
 15  8  4  4 10  4  6 17  3 14 11 11 13  8  9 17  3 18  0 12 14  6 20 11 10  9  9  9 12 14 12  9  0  4  7 16 14  8  8  6 10  8 16 12  9 13  5 13 20  8
 16 13  8 10 12 16 10 10  5 10  9  8 11 13  9  2 20  7  0 17 12  5  6  6  4 15 14 12  9  4  7 14  4  0 12  2 10 10 15 17  8  8  9  9 10 18 11  7 14 15
 15  8 13  6  4 14 12 13  8 10 11 12  9 19 11 16  9  7  1  7 11 18  9 11  9  9 13 14 12 12 12  9  7 12  0 10 14  6 11  7  6 11  8 12  3 11  9 14 10  4
 14  8 10  8  7  9  4  8 11 15  5 10 12 15 15 15  7  6  9 15 11 11  9  4 15 17 10 12  9  6  4  2 16  2 10  0  9  5 16 17 11 11  8  5 10  1 12 14 11  4
  8 14  4  7 14  8 19  9  9 13 12  0 12 10  4 18  3  9 14  6 17 12 17 15  9 10 13 14 16 13  1 10 14 10 14  9  0 10  8 15  9 10  2  5 11 15 16 19  8  8
 11  1  9 10  8 10 13 12  1 17 16  6 10 13 10 16 10 10  7 12 15  5 14 10 11 19 10  8 10 10  9  5  8 10  6  5 10  0  3 14 10  9 12  5  5  9  7  3 11 14
  9 13  7 12  7  3  6 11 15 13  8 18 15  8  6 15  8 10 11  6  8 10 19 19 13  5  5  6  3  5  5  3  8 15 11 16  8  3  0 10 17  8  4  4 10  9 13  5  7 11
 11 19  5 15 12  7 11 17  9 11 20 11  5 12 11  9 10 11  8 18 12  9 11 13 14  8 18  6 14 15 12  4  6 17  7 17 15 14 10  0 13  4  8 15  7 14 10  9  5 16
 11  6  7 14 12 14 18  9  8  5 14  5  4 13 16 16 10 18  8  7 13 12 12 16 18 14 11  8 10 11 16 10 10  8  6 11  9 10 17 13  0 12 13 15  4 11  8  8 15 12
  7  4 13 11  6  7  6 10  9  2 12 13  5 16  7  3  7 10 11 10 11  7 14  5 11  7  3 11 13  7 12 10  8  8 11 11 10  9  8  4 12  0  9  7 11 14 16 10 10 13
