50

 0  3  9  6 18 14  6  7 13 13 13 12 20 12 13 13 16  5 12 12 18 10 13 12 16  6  1 10  7 16 10 10 10  4  8  8 11 15 12 12 10 11  9 10 13  5  1  4  3 10
  3  0 13 14 15 12  5 18 10  5  6 15  3 12  6 13 16  9  4  0  4  5  8 19  4  9  1  9  6  1 12 18 20  8  9  9 17 10  0  4  7  1  9  8 11 17  9  6 13 11
  9 13  0  5 17 15  7 14  9  4 17  9  9  5 11 16  9 15 13  9  9 16  7  7 19 13  4 18 15  7 16  7  7 11 11 16  8  9 13 10 13  6  5  8  4 12 18 11  4  4
  6 14  5  0 13 13 10  4  5  5 10 12  9 13 10 10 11 17  9 10 10 17 13 16 13  9  9  6  7 12  9  9 11  9  6  9  3 18 12 19  8 12  9  1 10  9  8 18  8 11
 18 15 17 13  0 17  8  4  3  7 12  4 13  7 10  4 12  5  8 16 13 15  7  3  5 17  5 15 15 16  8  5  5 11  8 11  8  1 14 17  7 16  8 13  9  9 16 15 13 12
 14 12 15 13 17  0  9  7 17 14  2 11 14 14  1  7  5  3 11 14 12  7  7 12 15 11  8  7  4 12 12  7  4 10 11  6 15 15  7  8 13 11 10 10  8 11  5  5 14 18
  6  5  7 10  8  9  0  5  9  5 13 16  6 12 18  6  6  9 13 10  9 15 10  2 13  9 10 18  8  9 12 10 15 14 15 13 13 14 10  9  9 15  9 13  7  1  2  5 14  8
  7 18 14  4  4  7  5  0  8 14 18 15  8  9  9  9 11 18 11 13  2  9  5 14 17  7  4 13  7  7 10 17  8  6  9 13  9  6  2 17  8 13 20 19 10 17  4  4 15 14
 13 10  9  5  3 17  9  8  0 13 10  4 10 11 13 17  4  6 17 15  8  6  7 20 16  7  4  9  6  9 12  3 10 14 15  5 16 14 14  2 10 12  9  6 13 15 15  4 14 11
 13  5  4  5  7 14  5 14 13  0 13 11 16  9 11 13 10  4  9  3 10 11  3  9 16  6 19 10  7  8 15 12 16  9  9  9 11  9 12 10 18  3  8 10 12  9  2 12  3 17
 13  6 17 10 12  2 13 18 10 13  0  8  2 12 10 10 17 13 11 10 10  7 10  7  9  7 11 12  2 15  2  7 16 10 10  3  3 13  9 18  8  5  8 18 15 13 11 11  6  4
 12 15  9 12  4 11 16 15  4 11  8  0 15  9 12 16  3  6 11 15  9  7  8  9  2  9 11 12  4 17  3 11 10  3 19 13 15  5 17 14 13 10 13  6  8 10  8  6  1 13
 20  3  9  9 13 14  6  8 10 16  2 15  0 15 11  7 13 13  9  6 14 10  8 14 13 11 12  5 12 10 11 12  8  9 17 13 16 18 14 14  7 12  8 16 13  1 10 14  2  8
